dt,temp,humidity,dew_point,feels_like,rain_1h,sea_level,grnd_level,clouds_all,evapotranspiration,vapour_pressure_deficit (kPa),wind_speed,wind_direction,wind_gusts,soil_temperature,soil_moisture,is_day,sunshine_duration (s),direct_radiation_instant,direct_normal_irradiance_instant,weather_description
1674910800,10.4,60,3.0,7.4,0.0,1025.5,1002.0,0,0.23,0.5,2.6,358,6.1,8.9,0.366,1,3600.0,447.4,890.4,clear sky
1674914400,11.1,57,2.8,8.0,0.0,1024.6,1001.2,0,0.23,0.58,2.92,354,6.5,9.6,0.365,1,3600.0,411.1,879.1,clear sky
1674918000,11.6,55,2.8,8.3,0.0,1024.2,1000.8,0,0.21,0.62,3.2,2,6.7,10.0,0.364,1,3600.0,326.7,844.5,clear sky
1674921600,11.4,55,2.7,8.1,0.0,1024.1,1000.7,0,0.16,0.61,3.24,9,6.9,9.9,0.363,1,3600.0,201.6,758.9,clear sky
1674925200,10.0,62,3.1,7.2,0.0,1024.4,1000.9,0,0.07,0.46,2.31,5,6.3,9.4,0.364,1,3600.0,62.8,559.2,clear sky
1674928800,7.3,67,1.5,4.1,0.0,1024.9,1001.1,0,0.03,0.34,2.63,9,5.2,8.2,0.364,0,491.53,0.0,0.0,clear sky
1674932400,6.8,67,1.0,3.2,0.0,1025.6,1001.8,1,0.02,0.33,3.18,13,6.3,7.3,0.364,0,0.0,0.0,0.0,clear sky
1674936000,5.9,70,0.9,2.2,0.0,1026.0,1002.1,3,0.02,0.28,3.23,16,6.4,6.6,0.365,0,0.0,0.0,0.0,clear sky
1674939600,4.8,74,0.6,1.4,0.0,1026.4,1002.4,1,0.01,0.22,2.6,23,6.4,6.1,0.365,0,0.0,0.0,0.0,clear sky
1674943200,3.5,79,0.2,0.3,0.0,1026.6,1002.5,1,0.0,0.17,2.11,31,5.4,5.4,0.365,0,0.0,0.0,0.0,clear sky
1674946800,2.5,82,-0.3,-0.6,0.0,1026.9,1002.7,0,0.0,0.13,1.86,36,4.4,4.8,0.366,0,0.0,0.0,0.0,clear sky
1674950400,2.4,82,-0.3,-0.8,0.0,1026.4,1002.2,0,0.0,0.13,2.11,31,4.0,5.2,0.365,0,0.0,0.0,0.0,clear sky
1674954000,1.9,83,-0.8,-1.4,0.0,1026.1,1001.8,0,0.0,0.12,2.05,47,4.8,4.5,0.365,0,0.0,0.0,0.0,clear sky
1674957600,1.4,82,-1.4,-2.0,0.0,1026.0,1001.7,0,0.0,0.12,2.19,43,4.4,4.0,0.365,0,0.0,0.0,0.0,clear sky
1674961200,1.0,81,-1.9,-2.5,0.0,1026.1,1001.8,0,0.0,0.13,2.26,45,4.6,3.5,0.365,0,0.0,0.0,0.0,clear sky
1674964800,0.1,82,-2.6,-3.7,0.0,1026.0,1001.6,0,0.0,0.11,2.47,32,4.6,3.0,0.365,0,0.0,0.0,0.0,clear sky
1674968400,-0.4,84,-2.8,-4.1,0.0,1026.3,1001.8,0,0.0,0.1,2.15,22,4.4,2.6,0.366,0,0.0,0.0,0.0,clear sky
1674972000,-0.7,85,-2.9,-4.2,0.0,1026.7,1002.2,0,0.0,0.09,1.97,24,3.9,2.2,0.366,0,0.0,0.0,0.0,clear sky
1674975600,-0.9,84,-3.3,-4.6,0.0,1027.2,1002.7,0,0.0,0.09,2.14,37,3.9,1.9,0.366,0,0.0,0.0,0.0,clear sky
1674979200,-0.8,82,-3.5,-4.4,0.0,1027.6,1003.1,0,0.02,0.1,2.05,47,4.0,1.7,0.366,1,0.0,0.0,0.0,clear sky
1674982800,2.9,73,-1.5,-0.4,0.0,1028.0,1003.8,0,0.02,0.21,1.88,65,4.0,2.2,0.366,1,2494.93,83.8,449.6,clear sky
1674986400,5.9,68,0.5,3.2,0.0,1028.2,1004.2,0,0.08,0.3,1.26,72,4.5,3.7,0.366,1,3600.0,224.4,686.1,clear sky
1674990000,7.8,60,0.6,5.0,0.0,1028.1,1004.3,0,0.15,0.42,1.49,42,4.3,5.5,0.365,1,3600.0,349.5,809.9,clear sky
1674993600,9.5,54,0.6,6.8,0.0,1027.7,1004.1,0,0.21,0.55,1.4,4,4.7,7.8,0.364,1,3600.0,427.1,866.7,clear sky
1674997200,10.4,51,0.7,7.7,0.0,1026.7,1003.2,0,0.24,0.62,1.49,20,4.6,8.9,0.363,1,3600.0,449.4,887.3,clear sky
1675000800,11.0,50,0.9,8.6,0.0,1025.7,1002.2,8,0.24,0.66,0.81,30,4.4,9.8,0.362,1,3600.0,415.2,879.9,clear sky
1675004400,11.3,49,1.0,9.2,0.0,1025.3,1001.9,11,0.2,0.68,0.28,315,3.3,10.3,0.361,1,3600.0,324.4,829.5,few clouds
1675008000,10.9,52,1.4,8.4,0.0,1025.3,1001.8,11,0.14,0.63,1.21,294,2.9,10.2,0.36,1,3600.0,201.4,746.4,few clouds
1675011600,9.1,68,3.6,6.9,0.0,1026.0,1002.4,10,0.06,0.37,1.5,307,3.2,9.5,0.36,1,3600.0,64.8,557.8,clear sky
1675015200,5.3,77,1.6,2.1,0.0,1026.4,1002.4,0,0.02,0.21,2.69,315,3.9,8.0,0.36,0,518.04,0.0,0.0,clear sky
1675018800,7.9,60,0.6,4.9,0.0,1026.7,1003.0,0,0.02,0.43,1.91,354,3.7,6.7,0.36,0,0.0,0.0,0.0,clear sky
1675022400,4.7,74,0.4,1.7,0.0,1027.1,1003.1,0,0.0,0.22,1.7,40,2.7,5.7,0.361,0,0.0,0.0,0.0,clear sky
1675026000,2.6,83,0.1,-0.4,0.0,1027.5,1003.3,4,0.0,0.12,1.77,74,2.8,4.9,0.361,0,0.0,0.0,0.0,clear sky
1675029600,1.8,86,-0.3,-1.1,0.0,1027.9,1003.6,0,0.0,0.1,1.4,86,2.9,4.3,0.361,0,0.0,0.0,0.0,clear sky
1675033200,1.3,88,-0.5,-1.7,0.0,1028.4,1004.0,1,0.0,0.08,1.49,70,3.2,3.9,0.361,0,0.0,0.0,0.0,clear sky
1675036800,1.5,84,-0.9,-1.8,0.0,1028.7,1004.4,0,0.0,0.11,2.1,90,4.3,4.1,0.364,0,0.0,0.0,0.0,clear sky
1675040400,2.4,74,-1.9,-1.2,0.0,1028.5,1004.2,0,0.01,0.19,2.3,88,5.1,3.7,0.365,0,0.0,0.0,0.0,clear sky
1675044000,2.1,73,-2.2,-1.5,0.0,1028.8,1004.5,0,0.01,0.19,2.2,87,5.1,3.5,0.365,0,0.0,0.0,0.0,clear sky
1675047600,2.2,71,-2.5,-1.6,0.0,1028.9,1004.6,0,0.01,0.21,2.52,97,5.4,3.3,0.365,0,0.0,0.0,0.0,clear sky
1675051200,2.2,70,-2.8,-1.5,0.0,1028.9,1004.6,0,0.01,0.22,2.42,97,5.5,3.1,0.365,0,0.0,0.0,0.0,clear sky
1675054800,1.6,72,-3.0,-2.1,0.0,1029.0,1004.7,0,0.01,0.19,2.2,90,5.4,2.9,0.365,0,0.0,0.0,0.0,clear sky
1675058400,1.2,73,-3.2,-2.5,0.0,1029.2,1004.8,0,0.01,0.18,2.1,90,4.9,2.6,0.365,0,0.0,0.0,0.0,clear sky
1675062000,0.8,74,-3.3,-2.9,0.0,1029.5,1005.1,0,0.01,0.17,2.1,93,4.8,2.3,0.365,0,0.0,0.0,0.0,clear sky
1675065600,0.5,76,-3.3,-3.2,0.0,1030.0,1005.5,0,0.02,0.15,2.21,95,4.7,2.1,0.365,1,0.0,0.0,0.0,clear sky
1675069200,3.5,69,-1.6,-0.1,0.0,1030.6,1006.4,0,0.03,0.24,2.4,92,4.9,2.6,0.365,1,2556.47,86.4,455.7,clear sky
1675072800,6.0,65,-0.1,2.7,0.0,1030.8,1006.8,0,0.09,0.33,2.21,95,5.4,3.9,0.365,1,3600.0,227.7,688.8,clear sky
1675076400,7.9,58,0.2,4.3,0.0,1031.0,1007.1,1,0.16,0.45,2.86,102,6.3,5.5,0.364,1,3600.0,352.7,810.1,clear sky
1675080000,9.2,53,0.2,5.8,0.0,1030.9,1007.2,2,0.21,0.55,2.51,95,6.5,7.0,0.364,1,3600.0,429.2,863.8,clear sky
1675083600,10.3,50,0.4,7.2,0.0,1030.1,1006.5,0,0.24,0.62,2.0,90,5.8,8.2,0.363,1,3600.0,451.5,884.1,clear sky
1675087200,10.9,49,0.5,8.2,0.0,1029.4,1005.8,0,0.24,0.67,1.2,95,5.1,9.2,0.361,1,3600.0,418.2,878.5,clear sky
1675090800,11.1,48,0.4,8.8,0.0,1029.0,1005.5,0,0.2,0.7,0.5,90,3.8,9.8,0.36,1,3600.0,333.8,844.2,clear sky
1675094400,11.0,48,0.3,8.8,0.0,1029.3,1005.7,0,0.13,0.69,0.22,333,2.6,9.9,0.36,1,3600.0,209.2,763.7,clear sky
1675098000,9.3,73,4.8,7.3,0.0,1029.8,1006.1,0,0.06,0.31,1.35,318,1.6,9.3,0.36,1,3600.0,71.7,596.5,clear sky
1675101600,7.1,67,1.3,4.1,0.0,1030.3,1006.4,0,0.03,0.34,2.19,336,3.0,7.8,0.36,0,716.38,0.0,0.0,clear sky
1675105200,6.9,66,1.0,4.1,0.0,1030.8,1006.9,0,0.01,0.34,1.66,33,3.0,6.5,0.36,0,0.0,0.0,0.0,clear sky
1675108800,3.0,82,0.1,-0.0,0.0,1030.9,1006.6,0,0.0,0.14,1.75,77,2.8,5.5,0.36,0,0.0,0.0,0.0,clear sky
1675112400,1.6,86,-0.5,-1.4,0.0,1031.3,1006.9,0,0.0,0.1,1.6,90,3.0,4.6,0.361,0,0.0,0.0,0.0,clear sky
1675116000,0.6,88,-1.2,-2.5,0.0,1031.6,1007.1,0,0.0,0.08,1.5,86,2.9,4.0,0.361,0,0.0,0.0,0.0,clear sky
1675119600,0.1,88,-1.7,-3.0,0.0,1031.8,1007.3,0,0.0,0.08,1.43,78,3.1,3.4,0.361,0,0.0,0.0,0.0,clear sky
1675123200,0.2,89,-1.5,-3.1,0.0,1032.0,1007.5,0,0.0,0.07,1.81,84,3.2,4.1,0.359,0,0.0,0.0,0.0,clear sky
1675126800,0.0,89,-1.6,-3.1,0.0,1032.0,1007.4,0,0.0,0.07,1.43,78,3.4,3.5,0.359,0,0.0,0.0,0.0,clear sky
1675130400,-0.4,90,-1.9,-3.6,0.0,1031.9,1007.3,0,0.0,0.06,1.43,78,3.0,3.1,0.359,0,0.0,0.0,0.0,clear sky
1675134000,-0.7,91,-2.1,-3.9,0.0,1031.7,1007.1,0,0.0,0.05,1.51,82,3.0,2.7,0.359,0,0.0,0.0,0.0,clear sky
1675137600,-1.1,91,-2.3,-4.2,0.0,1031.6,1007.0,0,0.0,0.05,1.4,86,3.0,2.3,0.359,0,0.0,0.0,0.0,clear sky
1675141200,-1.3,91,-2.6,-4.5,0.0,1031.7,1007.0,0,0.0,0.05,1.41,82,2.9,2.0,0.359,0,0.0,0.0,0.0,clear sky
1675144800,-1.7,91,-3.0,-5.0,0.0,1031.8,1007.1,0,0.0,0.05,1.43,78,2.8,1.8,0.359,0,0.0,0.0,0.0,clear sky
1675148400,-2.2,91,-3.4,-5.5,0.0,1032.2,1007.4,0,0.0,0.05,1.43,78,2.7,1.5,0.359,0,0.0,0.0,0.0,clear sky
1675152000,-2.3,91,-3.6,-5.6,0.0,1032.6,1007.8,0,0.01,0.05,1.24,76,2.6,1.2,0.36,1,0.0,0.0,0.0,clear sky
1675155600,1.1,85,-1.2,-2.2,0.0,1033.0,1008.5,0,0.02,0.1,1.8,87,3.4,1.7,0.36,1,2619.58,90.6,470.1,clear sky
1675159200,5.4,76,1.5,3.1,0.0,1033.3,1009.2,0,0.08,0.22,0.92,77,3.4,3.3,0.359,1,3600.0,233.5,698.8,clear sky
1675162800,8.5,64,2.0,6.5,0.0,1033.2,1009.4,0,0.16,0.41,0.4,90,3.0,5.3,0.359,1,3600.0,359.2,817.8,clear sky
1675166400,10.3,54,1.4,8.2,0.0,1032.6,1008.9,0,0.22,0.58,0.36,326,2.8,6.8,0.359,1,3600.0,435.4,869.3,clear sky
1675170000,11.5,51,1.8,9.2,0.0,1031.6,1008.0,0,0.25,0.66,0.85,315,3.4,8.4,0.358,1,3600.0,456.6,886.7,clear sky
1675173600,12.2,53,2.8,9.8,0.0,1030.8,1007.3,0,0.25,0.67,1.36,324,4.1,9.5,0.357,1,3600.0,421.3,877.0,clear sky
1675177200,12.5,56,4.0,10.3,0.0,1030.3,1006.8,0,0.21,0.64,1.56,320,4.2,10.1,0.355,1,3600.0,334.1,836.0,clear sky
1675180800,12.4,57,4.2,10.3,0.0,1030.1,1006.6,0,0.15,0.62,1.43,335,4.0,10.2,0.355,1,3600.0,209.0,751.3,clear sky
1675184400,10.8,73,6.1,9.1,0.0,1029.9,1006.3,0,0.07,0.35,1.36,343,3.1,9.7,0.355,1,3600.0,73.3,589.3,clear sky
1675188000,10.5,62,3.5,8.4,0.0,1030.0,1006.4,0,0.02,0.49,1.1,360,2.0,8.1,0.355,0,840.09,0.0,0.0,clear sky
1675191600,9.0,66,3.1,7.0,0.0,1030.2,1006.5,0,0.0,0.39,0.81,60,1.7,6.8,0.355,0,0.0,0.0,0.0,clear sky
1675195200,7.6,71,2.7,5.5,0.0,1030.1,1006.2,0,0.0,0.3,0.9,90,1.5,5.8,0.355,0,0.0,0.0,0.0,clear sky
1675198800,2.7,88,1.0,0.0,0.0,1030.2,1005.9,0,0.0,0.09,1.4,86,2.3,5.0,0.356,0,0.0,0.0,0.0,clear sky
1675202400,2.0,90,0.5,-0.7,0.0,1030.4,1006.1,0,0.0,0.07,1.2,90,2.5,4.4,0.356,0,0.0,0.0,0.0,clear sky
1675206000,1.1,92,-0.1,-1.5,0.0,1030.4,1006.0,0,0.0,0.06,1.02,79,2.5,3.9,0.356,0,0.0,0.0,0.0,clear sky
1675209600,1.2,92,-0.0,-1.6,0.0,1030.1,1005.7,0,0.0,0.06,1.24,76,3.0,4.5,0.355,0,0.0,0.0,0.0,clear sky
1675213200,1.0,91,-0.3,-1.9,0.0,1029.8,1005.4,0,0.0,0.06,1.5,86,3.2,4.0,0.355,0,0.0,0.0,0.0,clear sky
1675216800,1.3,87,-0.6,-1.9,0.0,1029.6,1005.2,0,0.0,0.08,1.81,84,3.7,3.6,0.355,0,0.0,0.0,0.0,clear sky
1675220400,1.7,83,-0.8,-1.6,0.0,1029.6,1005.2,0,0.0,0.11,2.04,79,4.1,3.3,0.356,0,0.0,0.0,0.0,clear sky
1675224000,2.3,80,-0.8,-1.1,0.0,1029.2,1004.9,0,0.0,0.15,2.2,90,4.5,3.0,0.356,0,0.0,0.0,0.0,clear sky
1675227600,3.3,76,-0.5,-0.2,0.0,1029.3,1005.1,0,0.01,0.18,2.5,88,5.1,3.0,0.356,0,0.0,0.0,0.0,clear sky
1675231200,3.9,76,0.1,0.4,0.0,1029.3,1005.2,0,0.01,0.19,2.8,90,5.8,3.1,0.356,0,0.0,0.0,0.0,clear sky
1675234800,3.9,77,0.3,0.3,0.0,1029.8,1005.6,0,0.01,0.19,2.9,92,6.0,3.2,0.356,0,0.0,0.0,0.0,clear sky
1675238400,3.8,77,0.2,0.2,0.0,1030.1,1005.9,0,0.03,0.18,2.9,90,6.2,3.2,0.356,1,0.0,0.0,0.0,clear sky
1675242000,5.6,74,1.3,1.8,0.0,1030.6,1006.6,0,0.04,0.24,3.7,92,7.1,3.8,0.356,1,2684.17,93.1,474.5,clear sky
1675245600,8.0,70,2.8,4.7,0.0,1030.9,1007.1,0,0.1,0.32,3.2,90,7.4,5.0,0.355,1,3600.0,243.0,719.4,clear sky
1675249200,9.8,64,3.4,6.7,0.0,1030.9,1007.2,0,0.17,0.43,3.0,90,6.8,6.5,0.355,1,3600.0,361.1,815.0,clear sky
1675252800,11.5,57,3.3,8.3,0.0,1030.2,1006.7,0,0.23,0.59,3.13,107,6.8,7.8,0.349,1,3600.0,440.6,872.5,clear sky
1675256400,12.5,53,3.1,9.3,0.0,1029.1,1005.7,0,0.26,0.69,3.2,110,7.0,9.1,0.348,1,3600.0,460.6,887.2,clear sky
1675260000,13.0,51,3.2,9.9,0.0,1028.4,1005.0,0,0.26,0.73,3.07,109,7.0,10.0,0.346,1,3600.0,428.2,883.4,clear sky
1675263600,13.2,51,3.4,10.5,0.0,1028.0,1004.7,0,0.23,0.74,2.25,111,6.6,10.5,0.345,1,3600.0,342.6,848.1,clear sky
1675267200,13.0,53,3.7,11.0,0.0,1028.0,1004.6,0,0.16,0.7,1.17,110,5.0,10.6,0.345,1,3600.0,216.9,768.0,clear sky
1675270800,12.6,54,3.5,10.8,0.0,1028.2,1004.8,0,0.07,0.67,0.45,297,2.6,10.2,0.345,1,3600.0,77.2,601.7,clear sky
1675274400,11.1,62,4.1,8.9,0.0,1028.6,1005.1,0,0.03,0.5,1.64,322,2.2,8.7,0.345,0,1068.09,0.0,0.0,clear sky
1675278000,9.9,69,4.4,8.0,0.0,1028.8,1005.2,0,0.0,0.38,0.99,45,2.4,7.3,0.346,0,0.0,0.0,0.0,clear sky
1675281600,4.9,84,2.4,2.2,0.0,1029.0,1004.9,0,0.0,0.14,1.81,84,3.2,6.3,0.346,0,0.0,0.0,0.0,clear sky
1675285200,3.6,85,1.3,0.4,0.0,1029.2,1005.0,0,0.0,0.12,2.35,78,4.3,5.4,0.346,0,0.0,0.0,0.0,clear sky
1675288800,3.5,82,0.7,0.3,0.0,1029.4,1005.2,0,0.0,0.14,2.21,72,4.6,4.8,0.347,0,0.0,0.0,0.0,clear sky
1675292400,3.4,82,0.5,0.3,0.0,1029.4,1005.2,0,0.0,0.14,2.06,67,4.6,4.4,0.347,0,0.0,0.0,0.0,clear sky
1675296000,3.9,81,0.9,0.6,0.0,1028.9,1004.8,0,0.0,0.16,2.47,76,4.8,4.8,0.35,0,0.0,0.0,0.0,clear sky
1675299600,4.6,76,0.8,1.3,0.0,1029.0,1004.9,0,0.01,0.2,2.62,83,5.6,4.6,0.35,0,0.0,0.0,0.0,clear sky
1675303200,4.4,75,0.3,1.1,0.0,1028.9,1004.8,0,0.01,0.21,2.51,85,5.7,4.4,0.351,0,0.0,0.0,0.0,clear sky
1675306800,4.1,74,-0.1,0.6,0.0,1028.9,1004.8,0,0.01,0.22,2.6,92,5.6,4.2,0.351,0,0.0,0.0,0.0,clear sky
1675310400,3.9,72,-0.7,0.4,0.0,1028.6,1004.5,0,0.01,0.23,2.52,97,5.6,4.0,0.351,0,0.0,0.0,0.0,clear sky
1675314000,3.6,71,-1.2,0.0,0.0,1029.0,1004.8,0,0.01,0.23,2.42,97,5.6,3.8,0.351,0,0.0,0.0,0.0,clear sky
1675317600,3.3,70,-1.7,-0.4,0.0,1029.3,1005.1,0,0.01,0.23,2.52,97,5.5,3.6,0.351,0,0.0,0.0,0.0,clear sky
1675321200,3.6,65,-2.3,-0.3,0.0,1029.6,1005.4,0,0.02,0.28,2.92,96,6.3,3.5,0.351,0,0.0,0.0,0.0,clear sky
1675324800,4.0,62,-2.7,-0.3,0.0,1029.9,1005.7,0,0.05,0.31,3.4,92,7.0,3.4,0.351,1,0.0,0.0,0.0,clear sky
1675328400,6.0,59,-1.3,1.7,0.0,1030.5,1006.5,0,0.06,0.38,3.81,95,7.6,4.0,0.351,1,2750.18,97.2,486.9,clear sky
1675332000,8.5,59,1.0,5.0,0.0,1031.0,1007.2,0,0.11,0.46,3.06,101,7.6,5.2,0.351,1,3600.0,242.4,710.0,clear sky
1675335600,10.5,54,1.6,6.9,0.0,1031.4,1007.8,0,0.18,0.58,3.23,106,7.0,6.7,0.35,1,3600.0,368.7,824.7,clear sky
1675339200,12.0,53,2.6,8.4,0.0,1031.1,1007.6,0,0.24,0.66,3.7,109,7.2,8.4,0.349,1,3600.0,446.8,877.5,clear sky
1675342800,13.0,52,3.3,9.5,0.0,1030.3,1006.9,0,0.27,0.72,3.64,111,8.0,9.6,0.347,1,3600.0,467.7,893.5,clear sky
1675346400,13.6,51,3.8,10.5,0.0,1029.6,1006.2,0,0.27,0.76,3.14,112,7.7,10.5,0.345,1,3600.0,433.1,885.7,clear sky
1675350000,14.0,50,3.7,11.3,0.0,1029.4,1006.1,0,0.24,0.8,2.42,114,6.7,11.0,0.344,1,3600.0,347.4,851.0,clear sky
1675353600,13.8,52,4.1,11.5,0.0,1029.6,1006.3,0,0.17,0.76,1.7,118,5.2,11.1,0.343,1,3600.0,221.5,772.9,clear sky
1675357200,13.4,52,3.6,11.3,0.0,1030.0,1006.6,0,0.08,0.74,1.08,124,3.4,10.7,0.343,1,3600.0,81.2,613.5,clear sky
1675360800,12.2,55,3.3,9.9,0.0,1030.6,1007.1,0,0.03,0.65,1.46,106,2.4,9.2,0.344,0,1209.56,0.0,0.0,clear sky
1675364400,6.8,74,2.4,3.9,0.0,1031.0,1007.1,0,0.01,0.26,2.32,97,3.5,7.8,0.344,0,0.0,0.0,0.0,clear sky
1675368000,5.0,76,1.1,1.8,0.0,1031.4,1007.3,0,0.01,0.21,2.42,97,4.2,6.7,0.344,0,0.0,0.0,0.0,clear sky
1675371600,4.0,76,0.2,0.7,0.0,1031.6,1007.4,0,0.01,0.19,2.31,95,4.2,5.9,0.345,0,0.0,0.0,0.0,clear sky
1675375200,3.1,79,-0.2,-0.2,0.0,1031.9,1007.6,0,0.0,0.16,2.3,90,4.2,5.2,0.345,0,0.0,0.0,0.0,clear sky
1675378800,2.5,81,-0.4,-0.8,0.0,1032.2,1007.9,0,0.0,0.14,2.3,88,4.3,4.6,0.345,0,0.0,0.0,0.0,clear sky
1675382400,2.3,83,-0.3,-1.4,0.0,1032.1,1007.7,0,0.0,0.12,2.94,80,4.4,5.4,0.348,0,0.0,0.0,0.0,clear sky
1675386000,1.9,83,-0.7,-1.5,0.0,1032.1,1007.7,0,0.0,0.12,2.38,75,4.7,4.7,0.348,0,0.0,0.0,0.0,clear sky
1675389600,1.4,83,-1.2,-2.2,0.0,1032.1,1007.7,0,0.0,0.11,2.38,68,4.0,4.1,0.348,0,0.0,0.0,0.0,clear sky
1675393200,0.9,83,-1.6,-2.6,0.0,1032.3,1007.8,0,0.0,0.11,2.34,70,3.8,3.6,0.348,0,0.0,0.0,0.0,clear sky
1675396800,0.7,83,-1.8,-2.8,0.0,1032.1,1007.6,0,0.0,0.11,2.12,82,3.7,3.2,0.349,0,0.0,0.0,0.0,clear sky
1675400400,0.5,84,-1.9,-2.8,0.0,1032.0,1007.5,0,0.0,0.1,1.9,87,3.5,2.9,0.349,0,0.0,0.0,0.0,clear sky
1675404000,0.2,86,-1.9,-3.2,0.0,1032.0,1007.5,0,0.0,0.09,1.8,87,3.4,2.7,0.349,0,0.0,0.0,0.0,clear sky
1675407600,-0.1,86,-2.2,-3.5,0.0,1032.4,1007.8,0,0.0,0.08,1.8,87,3.3,2.4,0.349,0,0.0,0.0,0.0,clear sky
1675411200,0.0,86,-2.0,-3.2,0.0,1032.8,1008.2,0,0.01,0.09,1.5,86,3.2,2.2,0.349,1,0.0,0.0,0.0,clear sky
1675414800,3.6,79,0.3,0.5,0.0,1033.3,1009.0,0,0.03,0.17,2.1,90,3.8,2.9,0.349,1,2817.52,99.5,490.0,clear sky
1675418400,7.8,72,3.0,5.6,0.0,1033.6,1009.7,0,0.09,0.3,1.2,90,3.8,4.5,0.349,1,3600.0,246.9,715.1,clear sky
1675422000,11.1,69,5.6,9.9,0.0,1033.9,1010.2,0,0.18,0.41,0.3,90,3.2,6.6,0.348,1,3600.0,372.9,826.7,clear sky
1675425600,13.3,61,6.0,12.2,0.0,1033.8,1010.3,0,0.25,0.6,0.28,135,2.7,8.0,0.346,1,3600.0,451.9,880.4,clear sky
1675429200,14.9,57,6.4,13.9,0.0,1033.0,1009.7,0,0.28,0.73,0.2,270,2.6,9.9,0.344,1,3600.0,473.7,897.6,clear sky
1675432800,15.6,52,5.8,14.1,0.0,1032.5,1009.2,0,0.28,0.85,0.81,300,3.1,11.2,0.343,1,3600.0,438.1,887.9,clear sky
1675436400,15.8,49,5.0,13.9,0.0,1032.1,1008.9,0,0.25,0.92,1.35,318,3.4,11.9,0.342,1,3600.0,351.4,851.6,clear sky
1675440000,15.4,51,5.4,13.6,0.0,1032.0,1008.7,0,0.18,0.86,1.44,326,3.5,11.9,0.341,1,3600.0,224.5,772.0,clear sky
1675443600,14.0,64,7.4,12.6,0.0,1032.1,1008.7,0,0.09,0.57,1.42,309,2.6,11.4,0.341,1,3600.0,84.6,620.2,clear sky
1675447200,13.6,60,5.9,12.0,0.0,1032.3,1008.9,0,0.02,0.63,1.17,301,2.1,9.8,0.341,0,1343.63,0.0,0.0,clear sky
1675450800,11.8,67,5.8,10.3,0.0,1032.7,1009.1,0,0.0,0.46,1.03,29,1.9,8.3,0.341,0,0.0,0.0,0.0,clear sky
1675454400,9.5,72,4.6,7.4,0.0,1032.8,1009.0,0,0.0,0.34,1.48,62,2.2,7.2,0.342,0,0.0,0.0,0.0,clear sky
1675458000,6.8,78,3.2,4.4,0.0,1033.0,1009.0,0,0.0,0.22,1.71,69,2.6,6.3,0.342,0,0.0,0.0,0.0,clear sky
1675461600,4.6,83,2.0,1.8,0.0,1033.3,1009.1,0,0.0,0.15,1.96,75,2.8,5.6,0.342,0,0.0,0.0,0.0,clear sky
1675465200,3.0,86,0.9,-0.0,0.0,1033.4,1009.1,0,0.0,0.11,2.09,73,3.1,5.0,0.342,0,0.0,0.0,0.0,clear sky
1675468800,2.9,86,0.7,-0.2,0.0,1033.3,1009.0,0,0.0,0.11,2.09,73,3.1,5.7,0.346,0,0.0,0.0,0.0,clear sky
1675472400,2.2,85,-0.0,-0.7,0.0,1033.1,1008.7,0,0.0,0.1,1.43,78,3.1,5.0,0.346,0,0.0,0.0,0.0,clear sky
1675476000,1.3,85,-0.9,-1.7,0.0,1033.0,1008.5,0,0.0,0.1,1.33,77,2.6,4.5,0.346,0,0.0,0.0,0.0,clear sky
1675479600,0.7,85,-1.5,-2.4,0.0,1033.3,1008.8,0,0.0,0.1,1.33,77,2.5,4.0,0.346,0,0.0,0.0,0.0,clear sky
1675483200,0.2,87,-1.7,-2.9,0.0,1033.1,1008.5,0,0.0,0.08,1.46,74,2.6,3.6,0.346,0,0.0,0.0,0.0,clear sky
1675486800,-0.0,88,-1.8,-3.2,0.0,1033.1,1008.5,0,0.0,0.08,1.46,74,2.6,3.2,0.346,0,0.0,0.0,0.0,clear sky
1675490400,-0.1,88,-1.9,-3.3,0.0,1033.2,1008.6,0,0.0,0.07,1.43,78,2.6,2.9,0.346,0,0.0,0.0,0.0,clear sky
1675494000,-0.4,89,-2.1,-3.6,0.0,1033.2,1008.6,0,0.0,0.07,1.43,78,2.6,2.6,0.346,0,0.0,0.0,0.0,clear sky
1675497600,-0.3,88,-2.0,-3.4,0.0,1033.5,1008.9,0,0.01,0.07,1.3,86,2.6,2.4,0.346,1,0.0,3.2,37.2,clear sky
1675501200,3.6,80,0.6,0.8,0.0,1033.7,1009.4,0,0.02,0.16,1.6,86,3.1,3.0,0.346,1,2886.14,101.8,492.6,clear sky
1675504800,8.5,74,4.2,6.7,0.0,1033.9,1010.0,0,0.1,0.29,0.82,104,3.2,4.8,0.346,1,3600.0,252.6,723.5,clear sky
1675508400,12.1,67,6.2,11.1,0.0,1034.0,1010.4,0,0.19,0.47,0.1,270,2.7,7.0,0.346,1,3600.0,380.4,835.8,clear sky
1675512000,13.9,53,4.3,12.2,0.0,1034.1,1010.7,0,0.25,0.75,0.71,315,3.0,8.4,0.346,1,3600.0,460.3,889.2,clear sky
1675515600,15.3,51,5.2,13.7,0.0,1033.4,1010.1,0,0.29,0.86,0.94,328,3.3,10.2,0.345,1,3600.0,484.8,911.0,clear sky
1675519200,16.2,48,5.2,14.2,0.0,1032.7,1009.5,0,0.29,0.95,1.53,328,4.0,11.4,0.343,1,3600.0,449.8,903.4,clear sky
