dt,temp,humidity,dew_point,feels_like,rain_1h,sea_level,grnd_level,clouds_all,evapotranspiration,vapour_pressure_deficit (kPa),wind_speed,wind_direction,wind_gusts,soil_temperature,soil_moisture,is_day,sunshine_duration (s),direct_radiation_instant,direct_normal_irradiance_instant,weather_description
1653048000,26.4,51,15.3,29.4,0.0,1018.7,996.6,12,0.62,1.7,1.68,343,4.5,23.5,0.25,1,3600.0,749.2,810.8,few clouds
1653051600,27.5,48,15.6,30.6,0.0,1018.2,996.2,23,0.66,1.9,2.22,352,5.5,24.8,0.246,1,3600.0,805.6,871.6,few clouds
1653055200,28.2,48,16.1,31.0,0.0,1017.5,995.5,5,0.65,1.99,2.62,353,6.3,25.6,0.242,1,3600.0,737.9,841.2,clear sky
1653058800,28.6,51,17.4,31.3,0.0,1017.1,995.2,12,0.6,1.94,2.91,356,6.5,26.2,0.238,1,3600.0,671.9,855.1,few clouds
1653062400,28.5,56,18.8,30.9,0.0,1016.5,994.6,18,0.51,1.73,3.31,3,6.7,26.3,0.235,1,3600.0,531.3,809.5,few clouds
1653066000,27.9,60,19.5,29.6,0.0,1015.7,993.7,21,0.39,1.49,3.61,355,8.2,26.1,0.233,1,3600.0,374.7,752.9,few clouds
1653069600,27.1,64,19.6,29.6,0.0,1015.5,993.5,34,0.25,1.3,2.14,349,6.8,25.5,0.232,1,3600.0,204.0,636.1,scattered clouds
1653073200,24.6,74,19.6,27.5,0.0,1015.3,993.1,30,0.09,0.81,1.5,356,4.1,24.4,0.231,1,1341.98,14.4,104.7,scattered clouds
1653076800,22.4,79,18.7,24.6,0.0,1015.1,992.8,30,0.04,0.56,2.11,5,3.3,23.1,0.231,0,0.0,0.0,0.0,scattered clouds
1653080400,21.7,83,18.6,23.8,0.0,1015.3,992.9,43,0.0,0.45,1.98,45,3.4,22.1,0.231,0,0.0,0.0,0.0,scattered clouds
1653084000,22.2,76,17.7,23.3,0.0,1014.6,992.2,32,0.03,0.65,3.22,54,6.0,21.4,0.231,0,0.0,0.0,0.0,scattered clouds
1653087600,22.1,68,15.8,22.8,0.0,1013.4,991.1,32,0.03,0.86,2.48,50,6.5,20.9,0.231,0,0.0,0.0,0.0,scattered clouds
1653091200,21.4,61,13.5,21.2,0.0,1013.1,990.7,32,0.05,1.0,2.61,58,5.2,20.1,0.229,0,0.0,0.0,0.0,scattered clouds
1653094800,19.8,69,13.9,20.1,0.0,1013.4,990.9,38,0.02,0.72,1.8,360,6.0,19.5,0.229,0,0.0,0.0,0.0,scattered clouds
1653098400,19.9,75,15.4,20.6,0.0,1013.0,990.5,27,0.01,0.57,2.04,11,3.8,19.1,0.229,0,0.0,0.0,0.0,scattered clouds
1653102000,18.5,74,13.8,18.7,0.0,1012.7,990.1,67,0.01,0.56,2.05,47,5.7,18.5,0.229,0,0.0,0.0,0.0,broken clouds
1653105600,19.4,65,12.5,19.2,0.0,1012.2,989.7,43,0.02,0.8,1.96,75,5.5,18.4,0.229,0,0.0,0.0,0.0,scattered clouds
1653109200,17.9,70,12.3,17.6,0.0,1013.2,990.6,43,0.02,0.63,2.02,200,5.0,18.0,0.229,0,0.0,0.0,0.0,scattered clouds
1653112800,19.2,72,14.1,19.7,0.0,1013.1,990.6,33,0.04,0.62,1.65,76,4.4,17.9,0.229,1,0.0,4.5,33.2,scattered clouds
1653116400,22.1,63,14.7,22.5,0.0,1013.3,991.0,44,0.11,0.98,2.22,98,4.4,18.6,0.228,1,3600.0,84.1,263.1,scattered clouds
1653120000,25.1,54,15.2,25.2,0.0,1012.4,990.3,45,0.21,1.46,3.32,83,6.6,19.7,0.228,1,2230.99,66.8,134.4,scattered clouds
1653123600,25.9,55,16.2,27.0,0.0,1013.1,991.1,84,0.19,1.49,1.91,133,6.6,20.5,0.227,1,0.0,14.7,22.5,broken clouds
1653127200,28.6,48,16.4,29.5,0.0,1013.8,991.9,61,0.41,2.04,2.47,159,6.3,22.3,0.225,1,3600.0,232.4,295.8,broken clouds
1653130800,27.5,60,19.1,29.8,0.0,1014.2,992.2,32,0.25,1.46,2.19,204,7.0,22.9,0.224,1,0.0,0.0,0.0,scattered clouds
1653134400,26.1,56,16.7,25.7,0.0,1014.0,992.0,69,0.42,1.48,5.41,93,5.4,22.5,0.237,1,2541.13,133.9,144.7,broken clouds
1653138000,27.6,56,18.1,28.3,0.0,1013.1,991.2,70,0.39,1.62,4.21,118,10.3,23.4,0.235,1,652.94,75.7,81.8,broken clouds
1653141600,28.3,56,18.7,29.9,0.0,1014.4,992.5,71,0.41,1.68,3.16,215,8.9,24.3,0.233,1,2040.98,112.5,128.0,broken clouds
1653145200,26.3,67,19.6,28.4,0.0,1013.0,991.0,63,0.23,1.13,2.93,278,8.5,24.2,0.232,1,0.0,14.1,17.9,broken clouds
1653148800,24.5,74,19.6,27.1,0.0,1011.4,989.3,31,0.19,0.79,2.1,295,6.8,23.9,0.231,1,0.0,8.2,12.4,scattered clouds
1653152400,22.8,71,17.2,22.8,0.0,1012.6,990.3,51,0.24,0.81,4.81,253,11.8,23.8,0.23,1,2434.38,70.5,141.1,broken clouds
1653156000,19.9,78,16.0,20.8,0.2,1013.0,990.5,47,0.09,0.51,2.38,285,10.4,22.8,0.231,1,0.0,0.0,0.0,light rain
1653159600,17.5,90,15.9,17.7,5.3,1015.9,993.2,92,0.06,0.2,3.48,231,11.2,21.5,0.3,1,402.94,10.3,73.4,moderate rain
1653163200,17.7,91,16.2,18.8,3.6,1014.4,991.7,82,0.03,0.19,2.15,62,7.1,20.2,0.349,0,0.0,0.0,0.0,moderate rain
1653166800,17.6,92,16.2,18.0,1.2,1013.8,991.1,100,0.0,0.17,3.32,83,10.3,19.3,0.363,0,0.0,0.0,0.0,light rain
1653170400,17.0,96,16.4,17.7,2.5,1014.4,991.7,100,0.0,0.07,2.87,241,6.2,18.8,0.392,0,0.0,0.0,0.0,light rain
1653174000,16.5,97,16.0,17.9,1.4,1012.8,990.1,25,0.0,0.06,1.44,56,5.1,18.3,0.399,0,0.0,0.0,0.0,light rain
1653177600,16.4,91,14.8,17.7,0.0,1013.7,990.9,98,0.0,0.18,0.67,243,3.8,18.4,0.335,0,0.0,0.0,0.0,overcast clouds
1653181200,16.0,93,14.9,16.3,0.0,1014.1,991.3,92,0.0,0.13,2.64,245,5.1,18.2,0.334,0,0.0,0.0,0.0,overcast clouds
1653184800,15.9,91,14.5,16.4,0.0,1013.9,991.1,100,0.0,0.16,1.91,276,5.4,18.1,0.333,0,0.0,0.0,0.0,overcast clouds
1653188400,16.1,89,14.2,16.7,0.0,1013.3,990.5,100,0.0,0.21,1.5,266,3.8,17.9,0.331,0,0.0,0.0,0.0,overcast clouds
1653192000,16.2,88,14.2,17.2,0.1,1012.9,990.1,100,0.0,0.22,0.81,263,3.1,17.8,0.331,0,0.0,0.0,0.0,light rain
1653195600,16.1,88,14.1,16.8,1.5,1013.1,990.3,100,0.0,0.23,1.36,306,2.8,17.6,0.346,0,0.0,0.0,0.0,light rain
1653199200,15.8,91,14.3,16.8,1.3,1013.2,990.4,100,0.02,0.17,0.91,354,3.0,17.3,0.36,1,0.0,2.3,16.3,light rain
1653202800,15.8,92,14.5,16.2,1.1,1013.8,991.0,100,0.05,0.15,2.11,301,3.9,17.4,0.371,1,2895.7,50.3,156.5,light rain
1653206400,16.4,89,14.5,16.4,1.3,1013.9,991.1,32,0.11,0.21,2.86,348,6.6,17.6,0.381,1,3235.85,83.7,167.9,light rain
1653210000,17.4,84,14.6,18.3,0.4,1014.2,991.5,100,0.17,0.33,1.12,350,6.2,18.3,0.379,1,3600.0,133.7,203.5,light rain
1653213600,18.5,77,14.5,18.9,0.3,1014.3,991.7,93,0.28,0.49,2.14,281,5.3,19.4,0.375,1,3600.0,256.2,325.6,light rain
1653217200,19.8,71,14.4,20.3,0.3,1014.3,991.8,68,0.39,0.68,3.09,295,7.1,20.5,0.371,1,3600.0,432.9,492.6,light rain
1653220800,20.1,71,14.7,20.9,0.3,1014.5,992.0,45,0.4,0.68,2.89,256,7.9,19.9,0.388,1,3600.0,386.3,417.0,light rain
1653224400,21.0,67,14.7,22.0,0.0,1014.5,992.1,49,0.44,0.82,3.3,270,7.2,21.1,0.379,1,3600.0,419.3,452.3,scattered clouds
1653228000,20.4,72,15.1,21.0,0.2,1014.8,992.3,40,0.43,0.68,4.44,278,9.9,21.8,0.373,1,3600.0,564.4,641.4,light rain
1653231600,20.3,73,15.3,20.3,0.1,1014.8,992.3,27,0.35,0.64,3.91,274,10.3,22.0,0.368,1,3600.0,350.2,444.0,light rain
1653235200,19.7,76,15.4,19.0,0.4,1015.0,992.5,41,0.3,0.54,4.9,269,10.1,21.9,0.366,1,3600.0,286.7,434.5,light rain
1653238800,19.2,79,15.4,19.0,0.1,1015.3,992.7,90,0.19,0.47,3.9,271,10.0,21.3,0.364,1,3600.0,105.9,211.1,light rain
1653242400,19.0,77,15.0,19.1,0.0,1015.3,992.7,30,0.15,0.5,3.01,274,7.9,20.8,0.36,1,3600.0,90.2,277.4,scattered clouds
1653246000,18.1,81,14.9,18.4,0.0,1015.5,992.8,19,0.08,0.39,2.7,268,6.3,20.1,0.357,1,3600.0,40.8,286.6,few clouds
1653249600,16.3,90,14.6,16.5,0.0,1015.9,993.1,29,0.02,0.19,2.61,266,5.4,19.2,0.355,0,275.78,0.0,0.0,scattered clouds
1653253200,16.0,91,14.6,16.1,0.0,1016.5,993.6,75,0.0,0.16,2.77,283,5.7,18.6,0.354,0,0.0,0.0,0.0,broken clouds
1653256800,15.8,91,14.4,15.9,0.0,1016.7,993.8,89,0.0,0.16,2.62,288,5.4,18.2,0.352,0,0.0,0.0,0.0,overcast clouds
1653260400,15.0,95,14.2,15.1,0.0,1016.8,993.9,68,0.0,0.09,2.53,288,5.2,17.7,0.35,0,0.0,0.0,0.0,broken clouds
1653264000,15.5,88,13.4,15.0,0.0,1016.9,994.0,45,0.0,0.22,3.13,287,4.9,18.0,0.351,0,0.0,0.0,0.0,scattered clouds
1653267600,14.4,92,13.1,14.1,0.0,1016.6,993.6,33,0.0,0.13,2.5,272,6.1,17.4,0.35,0,0.0,0.0,0.0,scattered clouds
1653271200,13.5,96,12.8,13.3,0.0,1016.6,993.5,48,0.0,0.07,2.11,265,4.8,16.8,0.348,0,0.0,0.0,0.0,scattered clouds
1653274800,12.8,97,12.4,12.9,0.0,1016.2,993.1,50,0.0,0.04,1.3,247,4.2,16.3,0.347,0,0.0,0.0,0.0,scattered clouds
1653278400,12.5,98,12.2,12.6,0.0,1015.9,992.8,61,0.0,0.02,1.2,228,2.7,15.8,0.346,0,0.0,0.0,0.0,broken clouds
1653282000,12.0,99,11.9,12.2,0.0,1015.7,992.5,100,0.0,0.01,0.89,207,2.5,15.4,0.345,0,0.0,0.0,0.0,overcast clouds
1653285600,13.1,96,12.4,13.2,0.0,1015.9,992.8,100,0.01,0.07,1.44,214,3.1,15.5,0.343,1,0.0,0.0,0.0,overcast clouds
1653289200,14.0,90,12.4,13.9,0.0,1016.1,993.1,100,0.05,0.16,1.77,227,4.1,15.8,0.342,1,0.0,8.4,25.9,overcast clouds
1653292800,15.0,85,12.4,14.5,0.2,1015.8,992.9,100,0.09,0.26,2.39,237,5.0,16.3,0.343,1,0.0,23.0,46.0,light rain
1653296400,15.1,86,12.8,13.9,0.5,1015.9,993.0,100,0.11,0.23,4.08,253,8.0,16.6,0.346,1,0.0,23.8,36.1,light rain
1653300000,15.5,83,12.6,14.1,0.4,1016.2,993.3,99,0.15,0.31,4.26,309,8.8,16.9,0.348,1,802.65,68.4,86.8,light rain
1653303600,15.8,77,11.8,14.3,0.0,1016.4,993.5,100,0.16,0.41,4.04,312,8.8,17.1,0.346,1,0.0,14.7,16.7,overcast clouds
1653307200,15.5,82,12.4,14.2,0.0,1016.1,993.2,100,0.21,0.32,3.91,310,8.3,17.0,0.344,1,0.0,54.2,58.4,overcast clouds
1653310800,16.7,75,12.2,15.2,0.0,1015.9,993.1,100,0.24,0.48,4.24,315,8.8,17.6,0.343,1,871.91,82.7,89.1,overcast clouds
1653314400,17.0,70,11.6,15.6,0.0,1015.9,993.1,100,0.25,0.58,3.78,307,8.8,18.1,0.34,1,1237.65,89.2,101.3,overcast clouds
1653318000,17.6,65,11.0,16.0,0.0,1015.7,993.0,65,0.3,0.7,3.78,307,8.2,18.8,0.337,1,3600.0,160.1,202.5,broken clouds
1653321600,17.5,64,10.6,15.5,0.0,1015.5,992.8,64,0.27,0.73,4.18,312,8.6,19.0,0.334,1,3600.0,131.6,199.0,broken clouds
1653325200,17.3,62,10.0,14.9,0.0,1015.5,992.8,71,0.25,0.75,4.55,320,9.0,19.0,0.332,1,3600.0,170.6,338.7,broken clouds
1653328800,16.2,64,9.4,13.4,0.0,1015.7,992.9,42,0.18,0.66,5.08,324,10.3,18.5,0.33,1,3600.0,104.5,319.3,scattered clouds
1653332400,15.0,71,9.8,12.9,0.0,1016.1,993.2,9,0.1,0.5,4.05,327,10.4,17.8,0.328,1,3600.0,44.1,305.0,clear sky
1653336000,13.5,77,9.6,11.9,0.0,1016.2,993.1,6,0.03,0.35,2.88,326,7.9,16.8,0.327,0,717.2,0.0,0.0,clear sky
1653339600,12.2,84,9.6,10.8,0.0,1016.6,993.4,5,0.0,0.22,2.42,330,5.9,15.8,0.327,0,0.0,0.0,0.0,clear sky
1653343200,11.5,88,9.6,10.1,0.0,1017.2,994.0,2,0.0,0.16,2.64,331,5.7,15.0,0.326,0,0.0,0.0,0.0,clear sky
1653346800,11.1,91,9.6,9.9,0.0,1017.1,993.8,4,0.0,0.12,2.15,332,5.7,14.4,0.326,0,0.0,0.0,0.0,clear sky
1653350400,11.9,86,9.7,10.4,0.0,1017.1,993.9,13,0.0,0.19,2.73,336,4.7,14.5,0.326,0,0.0,0.0,0.0,few clouds
1653354000,11.5,86,9.3,9.7,0.0,1017.0,993.8,41,0.0,0.19,3.13,333,6.3,14.1,0.326,0,0.0,0.0,0.0,scattered clouds
1653357600,10.7,89,9.0,9.2,0.0,1016.3,993.0,23,0.0,0.14,2.46,333,6.3,13.6,0.325,0,0.0,0.0,0.0,few clouds
1653361200,10.6,88,8.8,8.8,0.0,1016.4,993.1,18,0.0,0.15,2.87,331,5.6,13.3,0.325,0,0.0,0.0,0.0,few clouds
1653364800,10.0,90,8.5,8.4,0.0,1016.7,993.4,20,0.0,0.12,2.44,341,5.9,12.9,0.325,0,0.0,0.0,0.0,few clouds
1653368400,9.5,91,8.2,7.9,0.0,1016.8,993.4,32,0.0,0.1,2.28,337,5.3,12.5,0.324,0,0.0,0.0,0.0,scattered clouds
1653372000,10.7,87,8.7,8.9,0.0,1017.2,993.9,32,0.02,0.16,2.79,339,5.7,12.5,0.324,1,0.0,4.5,31.7,scattered clouds
1653375600,12.1,81,9.0,10.2,0.0,1017.5,994.3,63,0.06,0.26,3.28,348,7.1,13.0,0.323,1,0.0,16.7,51.4,broken clouds
1653379200,13.3,75,9.0,11.2,0.0,1017.7,994.6,62,0.14,0.38,3.54,344,7.4,13.9,0.322,1,3600.0,134.4,268.0,broken clouds
1653382800,13.9,70,8.5,11.4,0.0,1018.0,994.9,82,0.17,0.48,4.14,340,8.4,14.6,0.321,1,825.98,57.8,87.5,broken clouds
1653386400,15.3,62,8.1,12.0,0.0,1018.1,995.1,100,0.29,0.65,5.35,339,10.8,15.8,0.318,1,3600.0,312.5,395.9,overcast clouds
1653390000,15.6,59,7.7,12.2,0.0,1018.2,995.3,100,0.29,0.72,5.42,337,10.9,16.4,0.316,1,3600.0,160.7,182.4,overcast clouds
1653393600,15.8,61,8.4,12.8,0.0,1018.2,995.3,51,0.3,0.69,4.83,336,11.6,17.2,0.313,1,3600.0,210.5,226.7,broken clouds
1653397200,16.6,59,8.5,13.9,0.0,1017.9,995.0,99,0.35,0.78,5.28,335,10.8,17.8,0.311,1,3600.0,309.8,333.3,overcast clouds
1653400800,16.7,59,8.6,14.0,0.0,1018.0,995.2,99,0.35,0.78,5.24,336,11.0,18.3,0.308,1,3600.0,305.6,346.2,overcast clouds
1653404400,16.9,57,8.4,14.1,0.0,1018.0,995.2,100,0.36,0.82,5.41,335,11.1,18.6,0.305,1,3600.0,347.5,438.9,overcast clouds
1653408000,16.4,60,8.7,13.3,0.0,1018.1,995.2,66,0.26,0.75,5.25,342,11.1,18.4,0.303,1,3600.0,165.3,249.2,broken clouds
1653411600,16.2,61,8.8,13.0,0.0,1018.4,995.5,97,0.25,0.71,5.54,343,11.2,18.3,0.301,1,3600.0,239.6,474.1,overcast clouds
1653415200,15.2,66,8.9,12.5,0.0,1018.6,995.6,73,0.15,0.59,4.62,342,10.9,17.7,0.3,1,3600.0,80.3,243.7,broken clouds
1653418800,14.4,70,9.0,12.1,0.0,1019.1,996.0,29,0.09,0.49,3.83,345,9.2,16.9,0.299,1,3600.0,38.3,260.2,scattered clouds
1653422400,13.1,76,8.9,11.6,0.0,1019.6,996.4,18,0.03,0.37,2.47,339,7.4,16.0,0.299,0,499.5,0.0,0.0,few clouds
1653426000,12.4,79,8.8,10.8,0.0,1020.4,997.2,29,0.01,0.3,2.47,339,5.2,15.2,0.299,0,0.0,0.0,0.0,scattered clouds
1653429600,11.8,81,8.7,10.2,0.0,1021.1,997.8,32,0.01,0.26,2.53,342,5.3,14.5,0.299,0,0.0,0.0,0.0,scattered clouds
1653433200,11.2,84,8.6,9.6,0.0,1021.3,997.9,30,0.0,0.22,2.5,344,5.3,13.9,0.299,0,0.0,0.0,0.0,scattered clouds
1653436800,11.7,85,9.2,10.2,0.0,1021.5,998.2,39,0.0,0.21,2.62,342,5.4,13.6,0.298,0,0.0,0.0,0.0,scattered clouds
1653440400,11.2,87,9.0,9.5,0.0,1021.5,998.1,35,0.0,0.18,2.72,343,5.5,13.2,0.298,0,0.0,0.0,0.0,scattered clouds
1653444000,10.9,88,8.9,9.3,0.0,1021.7,998.3,31,0.0,0.16,2.47,346,5.5,12.9,0.298,0,0.0,0.0,0.0,scattered clouds
1653447600,10.5,89,8.8,8.9,0.0,1021.8,998.4,30,0.0,0.14,2.62,353,5.5,12.6,0.298,0,0.0,0.0,0.0,scattered clouds
1653451200,10.0,90,8.5,8.4,0.0,1022.1,998.6,30,0.0,0.12,2.3,2,5.4,12.3,0.298,0,0.0,0.0,0.0,scattered clouds
1653454800,9.4,91,8.0,7.9,0.0,1022.4,998.9,29,0.0,0.11,2.01,6,4.8,12.0,0.298,0,0.0,0.0,0.0,scattered clouds
1653458400,10.2,88,8.3,8.3,0.0,1023.2,999.7,30,0.02,0.15,2.72,6,5.1,11.9,0.298,1,496.21,24.8,172.0,scattered clouds
1653462000,12.5,76,8.3,10.4,0.0,1023.6,1000.3,28,0.08,0.36,3.26,11,6.5,12.5,0.298,1,3600.0,108.2,331.6,scattered clouds
1653465600,14.0,69,8.4,12.0,0.0,1023.8,1000.6,28,0.17,0.5,3.13,7,6.8,13.7,0.297,1,3600.0,277.0,550.9,scattered clouds
1653469200,15.6,63,8.7,13.6,0.0,1024.0,1000.9,33,0.28,0.65,3.24,9,7.2,15.1,0.295,1,3600.0,451.7,683.3,scattered clouds
1653472800,17.1,58,8.7,16.1,0.0,1023.9,1001.0,23,0.38,0.82,2.9,2,7.2,16.6,0.293,1,3600.0,590.2,746.7,few clouds
1653476400,18.5,54,8.9,18.3,0.0,1023.8,1001.0,11,0.48,0.99,3.03,352,7.3,18.1,0.29,1,3600.0,758.4,859.8,few clouds
1653480000,20.7,48,9.2,21.0,0.0,1023.7,1001.0,97,0.56,1.28,3.21,4,8.3,19.3,0.286,1,3600.0,822.7,884.8,overcast clouds
1653483600,20.9,48,9.4,19.8,0.0,1023.3,1000.7,82,0.51,1.3,4.62,355,9.5,20.2,0.282,1,3600.0,553.8,595.2,broken clouds
1653487200,21.5,45,9.1,20.1,0.0,1022.9,1000.3,3,0.51,1.4,4.7,359,11.4,20.7,0.279,1,3600.0,475.4,537.9,clear sky
1653490800,26.4,35,9.5,25.6,0.0,1020.9,998.7,100,0.55,2.25,3.37,348,9.7,21.4,0.275,1,3600.0,489.9,617.5,overcast clouds
1653494400,22.1,48,10.5,19.0,0.0,1021.5,999.0,5,0.43,1.39,6.9,1,14.8,21.5,0.272,1,3600.0,411.5,618.9,clear sky
1653498000,22.7,47,10.6,19.7,0.0,1021.5,999.0,0,0.39,1.48,6.0,358,13.3,21.3,0.27,1,3600.0,380.4,749.8,clear sky
1653501600,21.4,54,11.6,19.0,0.0,1021.6,999.0,1,0.27,1.18,5.5,358,11.8,20.8,0.268,1,3600.0,220.7,665.8,clear sky
1653505200,20.0,56,10.9,17.6,0.0,1021.7,999.0,1,0.17,1.04,5.2,2,10.7,19.9,0.267,1,3600.0,73.3,490.6,clear sky
1653508800,18.4,58,9.9,16.0,0.0,1022.2,999.4,0,0.1,0.9,4.61,4,10.2,18.9,0.267,0,965.08,0.0,0.0,clear sky
1653512400,17.3,60,9.6,15.4,0.0,1022.9,1000.0,0,0.05,0.79,3.44,8,9.1,17.9,0.267,0,0.0,0.0,0.0,clear sky
1653516000,16.1,65,9.5,14.7,0.0,1023.2,1000.2,0,0.03,0.64,2.45,12,6.8,17.1,0.267,0,0.0,0.0,0.0,clear sky
1653519600,14.9,71,9.6,13.7,0.0,1023.4,1000.3,0,0.01,0.5,2.01,27,5.1,16.3,0.267,0,0.0,0.0,0.0,clear sky
1653523200,12.7,81,9.6,11.3,0.0,1023.6,1000.3,0,0.01,0.27,2.52,34,4.2,15.7,0.265,0,0.0,0.0,0.0,clear sky
1653526800,12.9,79,9.4,11.5,0.0,1023.4,1000.1,0,0.01,0.31,2.41,48,4.8,15.0,0.265,0,0.0,0.0,0.0,clear sky
1653530400,14.2,68,8.5,12.6,0.0,1023.3,1000.1,0,0.02,0.51,2.4,73,5.1,14.5,0.266,0,0.0,0.0,0.0,clear sky
1653534000,15.0,60,7.4,12.9,0.0,1023.3,1000.2,0,0.04,0.68,2.83,82,6.1,14.3,0.266,0,0.0,0.0,0.0,clear sky
1653537600,14.8,59,7.0,12.4,0.0,1023.5,1000.4,0,0.05,0.69,3.11,86,6.6,14.1,0.266,0,0.0,0.0,0.0,clear sky
1653541200,14.4,61,6.9,12.0,0.0,1023.6,1000.4,0,0.04,0.65,3.0,88,6.7,14.0,0.266,0,0.0,0.0,0.0,clear sky
1653544800,14.6,64,7.8,12.6,0.0,1024.1,1001.0,1,0.05,0.61,2.9,92,6.4,14.0,0.266,1,947.18,33.8,231.7,clear sky
1653548400,16.4,62,9.2,14.6,0.0,1024.5,1001.5,13,0.12,0.7,3.11,94,6.9,14.6,0.265,1,3600.0,162.0,494.1,few clouds
1653552000,18.3,58,9.9,16.6,0.0,1024.8,1001.9,17,0.22,0.88,3.21,94,7.1,15.9,0.264,1,3600.0,337.2,669.0,few clouds
1653555600,20.1,55,10.7,18.7,0.0,1025.0,1002.3,20,0.34,1.06,3.1,88,7.2,17.4,0.263,1,3600.0,510.4,770.8,few clouds
1653559200,21.9,53,12.0,22.7,0.0,1024.8,1002.2,22,0.45,1.23,1.79,63,6.9,19.1,0.26,1,3600.0,659.5,833.3,few clouds
1653562800,23.3,52,13.0,25.5,0.0,1024.5,1002.0,24,0.55,1.37,1.3,337,5.0,20.9,0.257,1,3600.0,768.9,870.7,few clouds
1653566400,24.5,50,13.5,27.1,0.0,1023.9,1001.5,26,0.61,1.52,1.58,342,5.5,22.4,0.255,1,3600.0,819.6,880.5,scattered clouds
1653570000,25.4,51,14.4,28.3,0.0,1023.2,1000.9,22,0.64,1.6,1.88,335,5.3,23.7,0.251,1,3600.0,835.7,897.1,few clouds
1653573600,26.1,51,15.1,29.0,0.0,1022.5,1000.3,0,0.63,1.66,2.06,346,5.5,24.5,0.248,1,3600.0,786.9,889.1,clear sky
1653577200,26.6,52,16.0,29.2,0.0,1021.8,999.6,0,0.58,1.67,2.42,353,5.9,25.0,0.244,1,3600.0,690.7,869.1,clear sky
1653580800,26.8,54,16.7,28.7,0.0,1021.2,999.0,0,0.5,1.62,2.6,344,5.9,25.2,0.242,1,3600.0,555.2,833.1,clear sky
1653584400,26.7,53,16.2,27.3,0.0,1020.7,998.5,0,0.4,1.66,2.87,331,6.0,25.0,0.24,1,3600.0,392.8,771.3,clear sky
1653588000,26.2,57,17.0,27.5,0.0,1020.1,997.9,0,0.26,1.46,2.22,306,5.9,24.4,0.239,1,3600.0,225.0,674.6,clear sky
1653591600,24.2,70,18.4,26.4,0.0,1019.8,997.5,0,0.12,0.91,1.84,311,4.2,23.4,0.238,1,3600.0,75.6,498.6,clear sky
1653595200,21.5,76,17.2,23.0,0.0,1020.0,997.5,0,0.04,0.61,2.14,349,4.4,22.0,0.238,0,1095.21,0.0,0.0,clear sky
1653598800,19.7,78,15.8,20.5,0.0,1020.5,997.8,0,0.01,0.51,2.27,41,4.5,20.7,0.239,0,0.0,0.0,0.0,clear sky
1653602400,18.4,80,14.9,19.0,0.0,1020.7,997.9,0,0.01,0.42,2.0,53,4.3,19.6,0.239,0,0.0,0.0,0.0,clear sky
1653606000,17.9,81,14.6,18.3,0.0,1020.6,997.8,0,0.01,0.38,2.24,63,4.7,18.8,0.239,0,0.0,0.0,0.0,clear sky
1653609600,18.7,71,13.4,18.2,0.0,1021.0,998.2,0,0.03,0.62,3.06,79,6.1,19.3,0.231,0,0.0,0.0,0.0,clear sky
1653613200,20.9,44,8.1,18.1,0.0,1020.7,998.1,0,0.12,1.4,4.5,89,8.8,18.8,0.231,0,0.0,0.0,0.0,clear sky
1653616800,20.4,39,5.9,17.2,0.0,1020.4,997.8,0,0.12,1.48,4.2,93,9.0,18.4,0.231,0,0.0,0.0,0.0,clear sky
1653620400,19.3,41,5.6,16.3,0.0,1020.2,997.5,6,0.1,1.33,3.71,93,8.5,18.0,0.231,0,0.0,0.0,0.0,clear sky
1653624000,18.2,44,5.6,15.4,0.0,1020.0,997.2,3,0.08,1.18,3.31,93,7.7,17.5,0.231,0,0.0,0.0,0.0,clear sky
1653627600,17.1,47,5.7,14.5,0.0,1019.9,997.0,4,0.07,1.04,3.0,88,7.0,16.9,0.231,0,0.0,0.0,0.0,clear sky
1653631200,17.4,52,7.5,15.3,0.0,1020.2,997.4,16,0.07,0.95,2.9,92,6.4,16.6,0.231,1,956.85,33.7,229.0,few clouds
1653634800,19.9,52,9.8,18.2,0.0,1020.2,997.6,22,0.15,1.12,3.2,92,6.7,17.2,0.231,1,3600.0,149.2,453.2,few clouds
1653638400,22.4,50,11.4,21.2,0.0,1020.1,997.6,28,0.26,1.37,3.1,90,7.2,18.4,0.23,1,3600.0,314.0,621.6,scattered clouds
1653642000,24.4,44,11.5,23.0,0.0,1020.1,997.8,19,0.39,1.7,3.61,95,7.6,19.9,0.228,1,3600.0,468.4,706.2,few clouds
1653645600,26.0,40,11.2,25.0,0.0,1019.9,997.7,15,0.51,2.03,4.02,96,8.4,21.5,0.226,1,3600.0,572.6,722.7,few clouds
1653649200,27.4,37,11.3,27.1,0.0,1019.7,997.6,14,0.61,2.32,4.1,91,8.7,22.9,0.223,1,3600.0,654.4,740.2,few clouds
1653652800,28.9,34,11.4,29.5,0.0,1018.8,996.8,17,0.69,2.63,3.6,92,8.5,24.3,0.219,1,3600.0,771.6,828.1,few clouds
1653656400,29.6,32,11.3,30.8,0.0,1018.1,996.2,20,0.72,2.81,3.0,92,7.5,25.5,0.216,1,3600.0,797.9,855.6,few clouds
1653660000,30.1,30,10.7,31.2,0.0,1017.3,995.5,17,0.71,2.99,2.72,84,6.7,26.4,0.212,1,3600.0,799.6,902.2,few clouds
1653663600,30.7,28,10.3,31.5,0.0,1016.5,994.7,0,0.65,3.16,2.24,80,6.1,27.0,0.209,1,3600.0,702.1,882.0,clear sky
